roi,cell_id,leiden_cluster,umap_1,umap_2,n_genes,total_counts,cell_type
Sample_007_Region,105408-sample_1_lv_0046706_007,1,12.484682,10.889509,0,172,F1
Sample_007_Region,105409-sample_1_lv_0046706_007,10,13.323162,11.309278,0,69,F1
Sample_007_Region,105410-sample_1_lv_0046706_007,0,-2.5920773,7.730487,0,172,F1
Sample_007_Region,105411-sample_1_lv_0046706_007,17,3.5941567,11.120932,0,74,Undifferentiated_KC
Sample_007_Region,105417-sample_1_lv_0046706_007,6,14.8032875,16.21387,0,600,Undifferentiated_KC
Sample_007_Region,105419-sample_1_lv_0046706_007,24,14.075257,-4.2550087,0,10,Th
Sample_007_Region,105420-sample_1_lv_0046706_007,17,2.3576329,9.328895,0,35,F2
Sample_007_Region,105421-sample_1_lv_0046706_007,13,8.867995,11.585292,0,43,F1
Sample_007_Region,105422-sample_1_lv_0046706_007,0,-4.73837,5.901583,0,118,Th
Sample_007_Region,105423-sample_1_lv_0046706_007,0,-5.6297264,6.4929976,0,52,Th
Sample_007_Region,105424-sample_1_lv_0046706_007,0,-2.5457535,7.8474083,0,28,F1
Sample_007_Region,105425-sample_1_lv_0046706_007,8,15.109105,-0.46200266,0,127,F1
Sample_007_Region,105426-sample_1_lv_0046706_007,8,13.825229,0.12756035,0,174,F3
Sample_007_Region,105427-sample_1_lv_0046706_007,0,-4.4239907,7.2085714,0,184,Undifferentiated_KC
Sample_007_Region,105428-sample_1_lv_0046706_007,1,12.396213,11.601686,0,7,Undifferentiated_KC
Sample_007_Region,105431-sample_1_lv_0046706_007,27,1.3439851,1.444352,0,39,Mono_mac
Sample_007_Region,105432-sample_1_lv_0046706_007,0,-5.0104647,8.3296385,0,33,F1
Sample_007_Region,105433-sample_1_lv_0046706_007,1,8.423743,6.709175,0,252,F1
Sample_007_Region,105434-sample_1_lv_0046706_007,17,2.9542491,14.193981,0,140,Undifferentiated_KC
Sample_007_Region,105435-sample_1_lv_0046706_007,10,13.632044,10.046142,0,102,Th
Sample_007_Region,105436-sample_1_lv_0046706_007,0,-3.1261463,6.4733925,0,37,Undifferentiated_KC
Sample_007_Region,105437-sample_1_lv_0046706_007,6,12.12475,12.801597,0,28,Macro_1
Sample_007_Region,105438-sample_1_lv_0046706_007,0,-2.773506,7.083853,0,59,F1
Sample_007_Region,105439-sample_1_lv_0046706_007,8,14.761879,-0.013729258,0,73,F1
Sample_007_Region,105440-sample_1_lv_0046706_007,17,3.994928,12.214715,0,70,F1
Sample_007_Region,105441-sample_1_lv_0046706_007,4,14.845352,6.1351023,0,34,F1
Sample_007_Region,105442-sample_1_lv_0046706_007,0,-6.077514,7.529457,0,19,VE1
Sample_007_Region,105444-sample_1_lv_0046706_007,0,-6.1083264,6.558544,0,38,F1
Sample_007_Region,105445-sample_1_lv_0046706_007,13,8.702284,11.6224165,0,19,F1
Sample_007_Region,105446-sample_1_lv_0046706_007,0,-4.73393,6.681898,0,26,Th
Sample_007_Region,105447-sample_1_lv_0046706_007,0,-6.5699105,6.795687,0,12,Pericyte_1
Sample_007_Region,105448-sample_1_lv_0046706_007,0,-4.2317433,8.949189,0,152,Undifferentiated_KC
Sample_007_Region,105449-sample_1_lv_0046706_007,19,20.219503,13.687475,0,264,F1
Sample_007_Region,105450-sample_1_lv_0046706_007,34,1.9887223,15.922379,0,181,F2
Sample_007_Region,105451-sample_1_lv_0046706_007,0,-4.0023313,7.115049,0,173,F2
Sample_007_Region,105580-sample_1_lv_0046706_007,0,-3.4018934,7.03044,0,185,F1
Sample_007_Region,105581-sample_1_lv_0046706_007,29,6.5395584,4.215728,0,61,F3
Sample_007_Region,105582-sample_1_lv_0046706_007,4,14.760668,5.9811277,0,168,LE2
Sample_007_Region,105583-sample_1_lv_0046706_007,0,-3.531003,6.440628,0,21,F3
Sample_007_Region,105584-sample_1_lv_0046706_007,16,6.328443,8.487595,0,47,F1
Sample_007_Region,105585-sample_1_lv_0046706_007,13,7.4554176,12.068486,0,188,F1
Sample_007_Region,105586-sample_1_lv_0046706_007,13,7.649892,12.069132,0,186,F1
Sample_007_Region,105587-sample_1_lv_0046706_007,13,7.813789,11.719029,0,84,F3
Sample_007_Region,105588-sample_1_lv_0046706_007,30,20.375463,4.535786,0,70,F1
Sample_007_Region,105589-sample_1_lv_0046706_007,1,12.026376,9.718514,0,233,Mono_mac
Sample_007_Region,105590-sample_1_lv_0046706_007,13,6.679837,13.733072,0,146,F3
Sample_007_Region,105591-sample_1_lv_0046706_007,0,-6.0323515,8.66829,0,96,F1
Sample_007_Region,105592-sample_1_lv_0046706_007,0,-4.0767837,7.0760136,0,17,Undifferentiated_KC
Sample_007_Region,105593-sample_1_lv_0046706_007,4,14.88496,6.7892027,0,85,F3
Sample_007_Region,105594-sample_1_lv_0046706_007,5,11.952396,6.0503306,0,286,F3
Sample_007_Region,105595-sample_1_lv_0046706_007,0,-4.2733383,7.2848396,0,304,F1
Sample_007_Region,105596-sample_1_lv_0046706_007,27,1.5274305,1.0669119,0,32,Macro_1
Sample_007_Region,105597-sample_1_lv_0046706_007,8,14.095724,0.1992565,0,132,F3
Sample_007_Region,105598-sample_1_lv_0046706_007,0,-5.0616097,7.4470963,0,41,Macro_1
Sample_007_Region,105599-sample_1_lv_0046706_007,0,-3.8833861,6.3926435,0,51,Th
Sample_007_Region,105600-sample_1_lv_0046706_007,6,12.710649,15.403665,0,141,F3
Sample_007_Region,105601-sample_1_lv_0046706_007,15,6.9591055,2.5270352,0,43,ILC2
Sample_007_Region,105602-sample_1_lv_0046706_007,26,7.2365427,-3.9154596,0,141,Mono_mac
Sample_007_Region,105603-sample_1_lv_0046706_007,0,-5.0305314,6.717701,0,90,Macro_1
Sample_007_Region,105604-sample_1_lv_0046706_007,0,-6.071048,5.7626433,0,64,F2
Sample_007_Region,105605-sample_1_lv_0046706_007,23,6.3478656,19.045639,0,216,F1
Sample_007_Region,105606-sample_1_lv_0046706_007,0,-6.7266545,6.899136,0,81,F1
Sample_007_Region,105607-sample_1_lv_0046706_007,0,-5.116396,5.4027457,0,42,F1
Sample_007_Region,105608-sample_1_lv_0046706_007,10,13.402215,11.337271,0,115,F1
Sample_007_Region,105609-sample_1_lv_0046706_007,13,9.617044,11.883079,0,280,Mono_mac
Sample_007_Region,105610-sample_1_lv_0046706_007,7,14.39187,11.100791,0,687,F1
Sample_007_Region,105611-sample_1_lv_0046706_007,4,15.489816,7.1927133,0,158,F2
Sample_007_Region,105612-sample_1_lv_0046706_007,0,-4.719254,6.946801,0,186,F1
Sample_007_Region,105613-sample_1_lv_0046706_007,13,6.9783516,13.59505,0,119,Undifferentiated_KC
Sample_007_Region,105614-sample_1_lv_0046706_007,0,-4.899737,4.8834076,0,197,Undifferentiated_KC
Sample_007_Region,105615-sample_1_lv_0046706_007,20,16.260637,14.781488,0,97,F1
Sample_007_Region,105649-sample_1_lv_0046706_007,17,2.665166,14.266208,0,195,F2
Sample_007_Region,105650-sample_1_lv_0046706_007,0,-4.739139,5.3281164,0,125,F3
Sample_007_Region,105651-sample_1_lv_0046706_007,0,-2.9952142,7.7395453,0,179,F1
Sample_007_Region,105652-sample_1_lv_0046706_007,0,-5.097259,8.542529,0,58,F1
Sample_007_Region,105653-sample_1_lv_0046706_007,3,9.703624,5.039287,0,130,Undifferentiated_KC
Sample_007_Region,105654-sample_1_lv_0046706_007,6,12.823219,15.4979925,0,225,F2
Sample_007_Region,105655-sample_1_lv_0046706_007,3,6.1860385,5.7496886,0,30,Mono_mac
Sample_007_Region,105660-sample_1_lv_0046706_007,0,-5.0183144,7.3109436,0,89,F1
Sample_007_Region,105661-sample_1_lv_0046706_007,0,-2.6083658,7.6048093,0,57,F2
Sample_007_Region,105662-sample_1_lv_0046706_007,0,-5.445128,6.9610677,0,40,F1
Sample_007_Region,105663-sample_1_lv_0046706_007,10,16.073982,9.021238,0,143,F2
Sample_007_Region,105664-sample_1_lv_0046706_007,12,14.242068,6.1137056,0,136,F1
Sample_007_Region,105665-sample_1_lv_0046706_007,27,0.963177,2.1456106,0,24,Macro_1
Sample_007_Region,105666-sample_1_lv_0046706_007,3,7.09195,4.48752,0,76,F1
Sample_007_Region,105667-sample_1_lv_0046706_007,0,-5.2856297,9.38945,0,21,Mono_mac
Sample_007_Region,105668-sample_1_lv_0046706_007,0,-6.067141,8.809699,0,3,F2
Sample_007_Region,105669-sample_1_lv_0046706_007,0,-3.3341017,9.264458,0,1,VE2
Sample_007_Region,105670-sample_1_lv_0046706_007,0,-5.4576626,6.749501,0,21,F1
Sample_007_Region,105671-sample_1_lv_0046706_007,0,-5.242106,7.399052,0,21,Tc
Sample_007_Region,105672-sample_1_lv_0046706_007,11,11.457046,9.560274,0,282,F3
Sample_007_Region,105673-sample_1_lv_0046706_007,3,7.3057594,4.474542,0,234,F2
Sample_007_Region,105674-sample_1_lv_0046706_007,1,11.803625,11.007615,0,310,Mono_mac
Sample_007_Region,105675-sample_1_lv_0046706_007,13,9.932153,12.143308,0,130,F1
Sample_007_Region,105676-sample_1_lv_0046706_007,11,13.1721,9.061493,0,103,F1
Sample_007_Region,105677-sample_1_lv_0046706_007,23,6.5947523,19.595955,0,121,F1
Sample_007_Region,105678-sample_1_lv_0046706_007,26,8.513563,-3.9707937,0,92,VE1
Sample_007_Region,105679-sample_1_lv_0046706_007,24,11.762725,-2.5272593,0,129,Th
Sample_007_Region,105680-sample_1_lv_0046706_007,3,4.3252525,6.108827,0,79,VE2
Sample_007_Region,105681-sample_1_lv_0046706_007,0,-5.629766,5.6578016,0,39,Pericyte_2
Sample_007_Region,105682-sample_1_lv_0046706_007,0,-4.603187,8.846428,0,122,VE2
Sample_007_Region,105683-sample_1_lv_0046706_007,0,-4.592998,8.298773,0,3,F1
Sample_007_Region,105684-sample_1_lv_0046706_007,10,13.723738,9.935326,0,530,Mono_mac
Sample_007_Region,105685-sample_1_lv_0046706_007,0,-4.3408036,7.584582,0,109,F1
Sample_007_Region,105686-sample_1_lv_0046706_007,0,-6.4083376,6.8120275,0,311,Pericyte_1
Sample_007_Region,105687-sample_1_lv_0046706_007,14,11.247169,4.0441074,0,70,Mono_mac
Sample_007_Region,105688-sample_1_lv_0046706_007,22,11.28302,19.382402,0,24,Mono_mac
Sample_007_Region,105689-sample_1_lv_0046706_007,0,-2.3072536,6.655024,0,5,Th
Sample_007_Region,105690-sample_1_lv_0046706_007,0,-5.0121946,7.03296,0,163,F2
Sample_007_Region,105691-sample_1_lv_0046706_007,0,-5.1184034,6.1826096,0,7,F1
Sample_007_Region,105692-sample_1_lv_0046706_007,0,-4.4333014,8.027061,0,26,F1
Sample_007_Region,105693-sample_1_lv_0046706_007,0,-5.90944,7.2587643,0,118,F1
Sample_007_Region,105694-sample_1_lv_0046706_007,15,4.8133307,10.989096,0,35,Th
Sample_007_Region,105695-sample_1_lv_0046706_007,0,-5.83257,7.102629,0,7,Th
Sample_007_Region,105696-sample_1_lv_0046706_007,1,9.842887,9.310199,0,115,ILC1_3
Sample_007_Region,105697-sample_1_lv_0046706_007,2,11.455489,7.8320394,0,34,F1
Sample_007_Region,105804-sample_1_lv_0046706_007,0,-4.0343337,6.5912514,0,22,Pericyte_2
Sample_007_Region,105805-sample_1_lv_0046706_007,0,-5.593053,6.257506,0,23,Pericyte_2
Sample_007_Region,105806-sample_1_lv_0046706_007,11,9.227541,10.410324,0,16,F2
Sample_007_Region,105807-sample_1_lv_0046706_007,13,9.492523,11.634162,0,172,Mono_mac
Sample_007_Region,105808-sample_1_lv_0046706_007,3,7.3252907,6.353807,0,37,F1
Sample_007_Region,105809-sample_1_lv_0046706_007,2,10.018916,6.291563,0,80,Mono_mac
Sample_007_Region,105810-sample_1_lv_0046706_007,28,12.521699,-6.431756,0,227,Mono_mac
Sample_007_Region,105811-sample_1_lv_0046706_007,11,11.261712,9.991213,0,160,Mono_mac
Sample_007_Region,105812-sample_1_lv_0046706_007,0,-3.5551038,7.448483,0,52,F1
Sample_007_Region,105813-sample_1_lv_0046706_007,28,9.666444,-6.3205514,0,61,F1
Sample_007_Region,105814-sample_1_lv_0046706_007,0,-6.1136904,6.511946,0,129,F1
Sample_007_Region,105815-sample_1_lv_0046706_007,0,-2.9465945,7.7838364,0,24,F1
Sample_007_Region,105816-sample_1_lv_0046706_007,15,6.7158885,1.1880251,0,40,LE2
Sample_007_Region,105817-sample_1_lv_0046706_007,25,9.7886715,22.141579,0,56,F1
Sample_007_Region,105818-sample_1_lv_0046706_007,0,-3.5482624,6.8318677,0,3,Th
Sample_007_Region,105819-sample_1_lv_0046706_007,0,-3.7522378,6.242851,0,21,F1
Sample_007_Region,105820-sample_1_lv_0046706_007,0,-4.3570914,7.5898294,0,18,Th
Sample_007_Region,105821-sample_1_lv_0046706_007,31,9.580782,-2.6688418,0,30,LE2
Sample_007_Region,105822-sample_1_lv_0046706_007,0,-4.338193,7.768687,0,11,F1
Sample_007_Region,105823-sample_1_lv_0046706_007,15,5.0088434,12.697094,0,1,Differentiated_KC
Sample_007_Region,105824-sample_1_lv_0046706_007,12,2.6165557,6.3070087,0,8,Macro_1
Sample_007_Region,105825-sample_1_lv_0046706_007,0,-4.8578167,9.435701,0,1,Differentiated_KC
Sample_007_Region,105826-sample_1_lv_0046706_007,0,-4.4979067,7.297172,0,72,F1
Sample_007_Region,105827-sample_1_lv_0046706_007,0,-3.4416394,7.665082,0,3,Undifferentiated_KC
Sample_007_Region,105828-sample_1_lv_0046706_007,0,-5.0098763,7.353675,0,4,F1
Sample_007_Region,105829-sample_1_lv_0046706_007,0,-4.4608293,8.990462,0,0,Differentiated_KC
Sample_007_Region,105830-sample_1_lv_0046706_007,0,-5.492824,7.5743403,0,1,Differentiated_KC
Sample_007_Region,105831-sample_1_lv_0046706_007,8,14.817173,0.082604475,0,38,F2
Sample_007_Region,105832-sample_1_lv_0046706_007,0,-3.2936614,6.2554646,0,0,Differentiated_KC
Sample_007_Region,105833-sample_1_lv_0046706_007,16,5.8492646,7.1653934,0,43,F1
Sample_007_Region,105834-sample_1_lv_0046706_007,4,15.56932,9.688622,0,54,Mono_mac
Sample_007_Region,105835-sample_1_lv_0046706_007,13,7.918843,11.79678,0,65,Th
Sample_007_Region,105836-sample_1_lv_0046706_007,10,16.482464,8.824198,0,376,F2
Sample_007_Region,105837-sample_1_lv_0046706_007,0,-6.7120643,6.291933,0,200,F1
Sample_007_Region,105838-sample_1_lv_0046706_007,0,-4.7595353,7.69191,0,28,F1
Sample_007_Region,105839-sample_1_lv_0046706_007,11,9.430778,10.379022,0,41,F1
Sample_007_Region,105840-sample_1_lv_0046706_007,31,9.298893,-2.7423759,0,38,F1
Sample_007_Region,105841-sample_1_lv_0046706_007,12,16.448986,4.675163,0,65,Macro_1
Sample_007_Region,105842-sample_1_lv_0046706_007,12,14.755784,4.893334,0,45,Th
Sample_007_Region,105843-sample_1_lv_0046706_007,0,-4.8515472,7.6970797,0,10,Th
Sample_007_Region,105844-sample_1_lv_0046706_007,0,-5.4093795,9.474435,0,25,Mono_mac
Sample_007_Region,105845-sample_1_lv_0046706_007,0,-6.042471,7.0558276,0,12,F1
Sample_007_Region,105846-sample_1_lv_0046706_007,31,10.648592,-2.5622582,0,114,F1
Sample_007_Region,105847-sample_1_lv_0046706_007,34,2.8844013,17.720646,0,29,Mono_mac
Sample_007_Region,105848-sample_1_lv_0046706_007,12,13.078365,7.742115,0,85,F1
Sample_007_Region,105849-sample_1_lv_0046706_007,0,-5.750543,8.374541,0,1,F1
Sample_007_Region,105850-sample_1_lv_0046706_007,0,-5.496408,8.569605,0,0,Differentiated_KC
Sample_007_Region,105851-sample_1_lv_0046706_007,0,-5.2630515,6.5598774,0,110,Pericyte_1
Sample_007_Region,105852-sample_1_lv_0046706_007,8,13.827792,-0.33210626,0,151,Mono_mac
Sample_007_Region,105853-sample_1_lv_0046706_007,0,-3.1326458,8.252864,0,54,F1
Sample_007_Region,105854-sample_1_lv_0046706_007,11,10.697148,10.601429,0,153,F3
Sample_007_Region,105855-sample_1_lv_0046706_007,0,-5.803613,9.541617,0,60,F1
Sample_007_Region,105856-sample_1_lv_0046706_007,9,9.112711,15.32585,0,48,F1
Sample_007_Region,105857-sample_1_lv_0046706_007,25,9.455123,22.074854,0,25,Th
Sample_007_Region,105858-sample_1_lv_0046706_007,0,-4.005038,5.3689322,0,300,Pericyte_1
Sample_007_Region,105859-sample_1_lv_0046706_007,26,8.585533,-4.5181165,0,57,F3
Sample_007_Region,105865-sample_1_lv_0046706_007,1,8.462141,7.1447425,0,43,F3
Sample_007_Region,105866-sample_1_lv_0046706_007,34,3.1675436,17.910255,0,23,Th
Sample_007_Region,105867-sample_1_lv_0046706_007,0,-4.4815164,7.748682,0,17,F3
Sample_007_Region,105868-sample_1_lv_0046706_007,30,20.70539,5.2601323,0,31,Tc
Sample_007_Region,105869-sample_1_lv_0046706_007,20,16.692799,14.653921,0,373,moDC
Sample_007_Region,105870-sample_1_lv_0046706_007,0,-3.062755,8.028528,0,40,F1
Sample_007_Region,105871-sample_1_lv_0046706_007,19,19.821224,11.262331,0,180,F3
Sample_007_Region,105872-sample_1_lv_0046706_007,5,13.117443,5.1523514,0,372,LE2
Sample_007_Region,105873-sample_1_lv_0046706_007,3,4.3884845,6.0119376,0,126,F3
Sample_007_Region,105874-sample_1_lv_0046706_007,0,-4.043234,5.8054147,0,93,Th
Sample_007_Region,105881-sample_1_lv_0046706_007,0,-5.830901,6.915483,0,50,F1
Sample_007_Region,105882-sample_1_lv_0046706_007,0,-4.1368685,5.4736433,0,2,Th
Sample_007_Region,105883-sample_1_lv_0046706_007,0,-3.040655,7.7862844,0,38,F1
Sample_007_Region,105884-sample_1_lv_0046706_007,12,2.6714523,6.2703137,0,13,Macro_1
Sample_007_Region,105885-sample_1_lv_0046706_007,10,14.117172,10.502389,0,175,Undifferentiated_KC
Sample_007_Region,105886-sample_1_lv_0046706_007,37,-2.2567592,8.813251,0,37,F2
Sample_007_Region,105887-sample_1_lv_0046706_007,0,-3.5311463,5.371186,0,1,VE1
Sample_007_Region,105888-sample_1_lv_0046706_007,0,-4.9743733,8.73083,0,77,F1
Sample_007_Region,105889-sample_1_lv_0046706_007,0,-2.9351754,7.1911774,0,22,F1
Sample_007_Region,105890-sample_1_lv_0046706_007,0,-3.6269364,6.733859,0,33,F1
Sample_007_Region,105891-sample_1_lv_0046706_007,30,20.948727,6.15851,0,10,F1
Sample_007_Region,105892-sample_1_lv_0046706_007,0,-3.0254047,6.8019705,0,7,F1
Sample_007_Region,105893-sample_1_lv_0046706_007,1,7.822928,10.1178465,0,116,F1
Sample_007_Region,105894-sample_1_lv_0046706_007,0,-4.9537477,6.279735,0,19,Undifferentiated_KC
Sample_007_Region,105895-sample_1_lv_0046706_007,0,-2.497299,6.538412,0,2,F1
Sample_007_Region,105896-sample_1_lv_0046706_007,18,15.044579,3.1846735,0,99,F3
Sample_007_Region,105897-sample_1_lv_0046706_007,11,13.105971,9.077549,0,104,F2
Sample_007_Region,105898-sample_1_lv_0046706_007,26,8.643248,-4.4873056,0,44,Th
Sample_007_Region,105899-sample_1_lv_0046706_007,11,10.810183,9.668224,0,252,Mono_mac
Sample_007_Region,105900-sample_1_lv_0046706_007,27,0.269748,2.339985,0,25,F2
Sample_007_Region,105901-sample_1_lv_0046706_007,0,-4.6187267,7.4612284,0,107,Mono_mac
Sample_007_Region,105902-sample_1_lv_0046706_007,0,-4.3764677,6.584112,0,61,F1
Sample_007_Region,105903-sample_1_lv_0046706_007,0,-5.1279874,6.8997464,0,0,Differentiated_KC
Sample_007_Region,105904-sample_1_lv_0046706_007,3,7.289667,6.280781,0,40,Mono_mac
Sample_007_Region,105905-sample_1_lv_0046706_007,30,20.68408,5.2363997,0,32,F1
Sample_007_Region,105906-sample_1_lv_0046706_007,12,13.121859,6.0825577,0,15,VE1
Sample_007_Region,105907-sample_1_lv_0046706_007,0,-6.3563013,7.0220084,0,42,Pericyte_2
Sample_007_Region,105908-sample_1_lv_0046706_007,22,11.207255,19.258476,0,220,F2
Sample_007_Region,105909-sample_1_lv_0046706_007,16,6.268232,8.527185,0,37,F3
Sample_007_Region,105910-sample_1_lv_0046706_007,22,11.238288,19.415379,0,102,Pericyte_2
Sample_007_Region,105911-sample_1_lv_0046706_007,1,12.201494,10.468193,0,251,F1
Sample_007_Region,105912-sample_1_lv_0046706_007,2,12.287044,7.4038224,0,156,F1
Sample_007_Region,105913-sample_1_lv_0046706_007,14,12.511488,5.9498906,0,507,F1
Sample_007_Region,105914-sample_1_lv_0046706_007,3,8.118691,6.1442604,0,206,F1
Sample_007_Region,105915-sample_1_lv_0046706_007,30,16.334915,0.35088158,0,222,F3
Sample_007_Region,105916-sample_1_lv_0046706_007,0,-3.3716302,9.095868,0,174,F3
Sample_007_Region,105917-sample_1_lv_0046706_007,2,10.685359,7.2365828,0,541,F2
Sample_007_Region,105918-sample_1_lv_0046706_007,5,8.373086,3.6896746,0,65,F1
Sample_007_Region,105919-sample_1_lv_0046706_007,1,8.092822,8.761729,0,472,Pericyte_1
Sample_007_Region,105920-sample_1_lv_0046706_007,0,-6.3004026,5.750976,0,69,Mono_mac
Sample_007_Region,105921-sample_1_lv_0046706_007,24,9.73734,0.1217668,0,253,Mono_mac
Sample_007_Region,105922-sample_1_lv_0046706_007,0,-2.4387784,6.425082,0,123,Pericyte_1
Sample_007_Region,105923-sample_1_lv_0046706_007,5,9.798275,1.7224838,0,103,Mono_mac
Sample_007_Region,105924-sample_1_lv_0046706_007,5,8.028042,1.9547468,0,187,Pericyte_1
Sample_007_Region,105925-sample_1_lv_0046706_007,14,10.821475,4.1604686,0,365,Mono_mac
Sample_007_Region,105926-sample_1_lv_0046706_007,2,10.083626,6.736658,0,357,F1
Sample_007_Region,105927-sample_1_lv_0046706_007,33,1.1423562,21.028713,0,329,F3
Sample_007_Region,105928-sample_1_lv_0046706_007,2,10.115342,7.695484,0,354,F3
Sample_007_Region,105929-sample_1_lv_0046706_007,0,-3.4441469,7.215569,0,85,F1
Sample_007_Region,105930-sample_1_lv_0046706_007,2,11.2574005,7.383533,0,111,MigDC
Sample_007_Region,105931-sample_1_lv_0046706_007,0,-5.061851,8.290052,0,71,Pericyte_1
Sample_007_Region,105932-sample_1_lv_0046706_007,0,-3.9523368,5.8365436,0,143,Undifferentiated_KC
Sample_007_Region,105933-sample_1_lv_0046706_007,1,7.379268,7.667789,0,48,F3
Sample_007_Region,105934-sample_1_lv_0046706_007,30,19.949144,3.7882295,0,92,F1
Sample_007_Region,105935-sample_1_lv_0046706_007,12,17.071053,5.1560073,0,67,F2
Sample_007_Region,105936-sample_1_lv_0046706_007,30,16.082607,0.6210865,0,407,F2
Sample_007_Region,105937-sample_1_lv_0046706_007,2,11.465593,6.9313955,0,150,F1
Sample_007_Region,105938-sample_1_lv_0046706_007,3,5.9340734,5.1244574,0,152,F1
Sample_007_Region,105939-sample_1_lv_0046706_007,12,13.1201935,6.6056657,0,398,Th
Sample_007_Region,105940-sample_1_lv_0046706_007,16,6.946782,7.1066146,0,137,F1
Sample_007_Region,105941-sample_1_lv_0046706_007,2,9.241447,7.4679027,0,358,F1
Sample_007_Region,105942-sample_1_lv_0046706_007,18,17.870506,1.7114191,0,87,F3
Sample_007_Region,105943-sample_1_lv_0046706_007,28,8.012514,-7.9874187,0,14,F1
Sample_007_Region,105944-sample_1_lv_0046706_007,1,9.182496,8.765353,0,79,F1
Sample_007_Region,105945-sample_1_lv_0046706_007,0,-6.6471677,8.117442,0,21,F1
Sample_007_Region,105946-sample_1_lv_0046706_007,15,5.724,2.1147056,0,358,Macro_1
Sample_007_Region,105947-sample_1_lv_0046706_007,9,10.378472,13.366998,0,1169,Mono_mac
Sample_007_Region,105948-sample_1_lv_0046706_007,0,-5.131411,8.268137,0,10,Macro_1
Sample_007_Region,105949-sample_1_lv_0046706_007,4,15.233545,7.2316275,0,227,F2
